Player_id,Short_name,Player_position,Nationality_id,Club_team_id,Overall
73953,D. Richter,"LW, RW, ST, LM",21,159,59
269027,Asqer Afrden,"LW, LM, ST",155,111769,58
73959,A. Bota,"LM, RM, CAM, LW",39,110751,55
263658,B. Bjarnason,CB,24,165,65
275179,A. Barbotte,"RB, RM",58,111329,61
77107,Michel,CB,54,1900,64
279101,B. Yalçınkaya,"CAM, RW, LW, CM",21,28,59
259916,G. Granath,CB,46,1756,64
78695,M. Tudose,CB,39,100759,62
277353,J. Thomas,ST,50,1572,58
273529,A. Bonetig,CB,195,112427,64
247680,M. Kovtalyuk,ST,49,110752,61
238749,M. Nadé,CB,18,1819,71
77729,F. Emmery,"LW, ST, LM",13,271,59
273593,G. Friberg,"LB, LM",46,321,63
80076,F. Reale,"CB, LB, LM",27,112124,63
77010,G. Obredor,ST,52,115472,62
79061,G. Dumitru,"CB, RB",39,114545,59
80085,L. Graziani,"CAM, CM",27,200,59
79062,R. Neacșu,"LM, LB, RM, LW",39,114545,58
70878,A. Kalandadze,CB,20,1569,63
256232,L. Yarbrough,CB,21,1826,64
70143,L. Tahwildaran,"LB, LM",46,111705,56
79366,M. Onos,"CAM, LM, CM",21,110685,57
264489,Trilli,"RB, CB, RM",45,462,64
224558,Yu Rui,CB,155,131487,59
245813,A. Al Shammari,"RW, CM, ST, RM",183,115892,59
70475,A. Mahamoud,"LW, ST, LM",214,71,64
259147,R. Graham,CB,42,181,64
76119,B. Marian,"LB, LM",39,110078,59
79203,F. Sass,"LB, LM",14,110313,58
278642,K. McDonagh,"RM, RB, RW",25,563,55
76150,P. Mozie,"CDM, CM",37,1871,53
76922,H. Behrens,"LB, LM",21,10029,62
80264,A. Crimaldi,"LW, LM, LB",27,160,59
75669,W. Lindberg Uhrström,"CAM, CM",46,708,58
75420,C. Issanchou,"LB, LM",18,111659,58
261040,B. Racovițan,CB,39,114326,67
260789,D. Ankeye,ST,133,113147,61
250810,M. Ekpiteta,CB,14,1798,68
259514,M. Pérez,ST,58,111006,63
79048,Rodri Suárez,CB,45,15012,63
252878,R. Taylor,CB,14,4,65
79835,Dinis Rodrigues,ST,38,110770,62
77792,R. Cáceres,ST,58,111006,56
271855,F. Martínez,"RB, RM",52,112965,62
203264,S. Wootton,CB,14,111399,65
74755,D. Gomis,"CB, LB",18,1750,62
272644,H. Ogunneye,"RB, RM",14,112254,57
273949,S. Bolma,CM,117,702,58
80671,J. Hartog,"RM, RW",34,1906,60
80172,A. Bozzolan,"LM, LB, LW",27,110740,56
73005,M. Mahmoud,ST,21,580,59
232258,Song Wenjie,"ST, RM, CAM",155,131173,56
272454,M. Schmid,"ST, RW, RM",21,506,60
76621,C. Soare,"CM, CAM",39,100757,54
78158,I. Coulibaly,"RB, RM",18,1815,60
78414,L. Ndlovu,ST,148,135,60
79708,M. Zonneveld,ST,34,100638,63
248177,S. Chakrabarti,"CM, CDM, RB",159,111629,52
188538,V. Sasso,CB,18,111276,71
255632,Yang Yiming,CB,155,131487,60
263313,P. Mensah,"RW, CAM, LW, RM",117,110720,62
243867,O. Kanté,CB,118,110321,65
78771,E. Colas,"LW, LM",18,1739,62
80565,P. Ehibhatiomhan,ST,14,1934,59
257217,G. Cangiano,"LW, LM",27,200,60
80578,C. Mélières,"RB, RM",18,68,61
255427,F. Roca,ST,53,132375,64
259269,F. Cabral,ST,52,112965,64
241862,A. Al Bishi,CB,183,131798,66
271050,D. Gomis,CB,136,62,70
73163,João Goulart,CB,38,114510,70
75232,J. Badwal,CM,70,101112,56
275714,E. Maurin,"ST, CAM",18,1805,61
73483,C. Popielec,"CAM, CM",37,110749,56
74525,L. Oakes,"CM, RB",14,143,52
77602,S. Bassett,CM,95,694,55
70192,H. Matthews,CB,195,1790,64
77889,Denílson,"RW, RM",54,1478,63
262731,C. Taylor,CB,14,1933,65
278362,L. Flø,"RB, RM",13,822,60
80734,N. Schmidt,"CM, CDM",163,110329,56
74591,Ro Abajas,"LB, LM",45,110839,62
70752,A. Chase,CB,163,191,68
233056,D. Cleary,CB,25,306,64
80238,T. Diarra,"LW, LM",126,379,61
279669,S. Marques,"CM, RB",47,322,55
272759,Li Ning,"RM, LM, CM, RB",155,131487,57
277636,R. Burnete,ST,39,112124,62
262027,T. Muharemović,CB,8,111974,70
78746,Djé Tavares,"CAM, CM",104,1438,60
74910,S. Sharples-Ahmed,CM,111,4,52
213667,D. Conroy,CB,14,110890,62
75949,D. Ajvazi,CM,1,166,57
279487,E. Ruiz,"LB, LM",57,112908,57
278721,J. Eikrem,"CAM, RW, CM",36,919,57
78032,M. Lye,CM,36,1523,55
72405,E. Botchway,"RM, ST, RW",117,111705,60
244707,E. Celebi,"LB, LM",21,583,60
78564,W. Jakubik,"CAM, LM, LW, CM",37,112510,58
78065,N. Mitrovic,"RW, RM",46,711,57
78584,I. Guerti,"CAM, CM",129,68,55
276985,S. Kynshi,"RM, CAM, RW",159,115202,53
271637,H. Al Sibyani,"LB, LM",183,111674,60
272673,Z. Mitchell,CB,14,81,61
264743,I. Dramé,CB,126,718,67
78646,L. Bausenwein,"RM, RB, RW",21,583,58
268420,Bak Jae Yong,ST,167,1477,61
75656,R. Smith,"LB, LM",47,900,60
80008,M. Roberts,"CAM, LM, CM",50,361,56
73613,V. Mayela,CB,18,111276,60
256926,T. Ogbidi,"RM, RW",21,162,57
76967,M. Głogowski,ST,37,111091,62
76456,F. Rossi,ST,60,115536,62
278203,J. Kayi Sanda,CB,18,111273,63
80572,A. Moore,CM,14,1947,51
207555,F. Helander,CB,46,711,70
80328,J. Boguo,"RW, CAM, RM",4,780,59
212683,J. Matt,ST,82,1803,62
80335,A. Al Nakhli,CM,183,115892,55
80611,Rwan Cruz,ST,54,111065,63
272909,M. Janssen,ST,21,526,63
79911,Felipe Lima,ST,54,717,63
77870,I. Al Hamlan,"CAM, LM, RM, CM",183,605,53
77624,O. Boakye,ST,117,100632,57
72020,K. Abdallah,"RM, RW",18,219,62
245849,M. Ross,CB,13,1929,65
78702,E. Bloj,"RM, RB",39,114546,59
74354,C. Karanatsios,"CAM, CM",22,100135,58
238450,S. Raggett,CB,14,1797,67
274549,T. Sarıarslan,ST,48,101020,58
277635,M. Jensen,"LW, LM",13,1903,62
271494,J. Voelkerling Persson,ST,46,1870,62
77197,Kim Jun Ha,"RW, RM",167,1478,59
80269,L. Jashari,"CAM, CM",219,160,60
237969,S. Blaney,CB,25,621,60
263058,A. Rabeeh,"RM, RB, RW",159,113298,56
79792,S. Paillard,"RM, CM, RW",18,111376,58
71350,J. Gadou,CB,18,191,66
194759,O. Beckles,CB,77,1958,65
70092,L. Popp,"LM, ST, LW",21,110645,61
79319,N. Ogidi Nwankwo,"CB, RB",34,100638,61
277463,D. Brown,ST,14,1928,60
78318,M. Gutbub,"ST, RW",47,1715,62
276720,K. Megwa,"RB, RM",14,81,56
237040,D. Nikolaou,CB,22,1848,69
75510,R. White,"CAM, CDM, CM",195,111393,56
73209,Q. Butler,"RW, ST, RM",95,15040,62
268558,T. Palacios,CB,52,44,67
276758,B. Barański,"CAM, LM, LW, ST",37,873,60
78615,D. Haarbo,CM,13,15006,58
81451,S. Flores,CM,59,111014,56
270381,O. Leśniak,"CAM, CM",37,111086,56
270900,A. Hoti,CB,219,110588,67
252737,P. Rödin,CB,46,270,65
258375,L. Ayina,CB,107,113926,61
75592,L. Tasov,"RW, RM",19,531,57
258642,Nuno Lima,CB,38,113142,67
72276,A. Kaszuba,"LB, LM",36,112199,57
268886,B. Ihionvien,ST,14,127,58
74853,T. Silvero,"RB, RM",52,101088,63
77175,H. Crawford,"RM, RB, RW",195,111393,58
269476,Hu Hetao,"RB, LB, RM",155,116360,61
242358,R. Sadiku,"CB, RB",8,110752,62
75456,N. Walker,"RM, LM, LB, RW",198,111766,55
263621,İ. Çelik,"CAM, CM",48,113142,59
77525,Q. Tchicamboud,"LW, RW, CAM, LM",18,252,60
274389,K. Edwards,ST,82,10020,62
78037,J. Rodríguez,CB,60,1842,65
271584,J. Slater,"LB, LM",25,112222,58
74480,V. Orakpo,ST,133,70,60
274672,Seo Myeong Kwan,CB,167,1473,67
226803,T. Parker,CB,95,689,67
80642,M. Ibrahimoglu,"CDM, CM",4,101033,57
274959,J. Batty,"LB, LM",14,3,59
80667,Unax Agote,"LB, LM",45,110711,60
277022,J. Simić,CB,51,607,70
259617,J. Villamil,"LB, CB, LM",53,132375,62
71206,Kim Han Seo,CM,167,980,54
275257,M. Romero,"ST, RW, RM",58,110953,62
277315,K. Nelson,"CAM, CM",14,422,59
212831,Alisson,GK,54,9,89
76905,A. Osella,"RB, CB, RM",52,111020,62
223091,R. Donelon,"LB, LM",25,1571,54
70520,W. Waweru,ST,25,563,59
272514,T. Ayari,"LM, ST, LB",46,433,62
73091,M. Muthu,"CDM, CM, RM",159,113040,55
78729,Xavi Moreno,"LW, LM",45,462,61
73113,A. Malić,"RB, RM",8,209,63
79017,C. Faedo,CB,27,110912,66
81323,D. Hülsenbusch,CB,21,160,59
70834,Barrachina,"CB, LB",45,244,61
77262,R. Palomino,"CDM, CM",59,111011,61
233435,M. Maranda,CB,4,110720,68
279529,L. Mendicino,"CDM, CM",27,110740,61
263955,B. Knight,"RW, RM, CAM",14,1944,59
274451,J. Dempsey,"LB, LM",25,753,57
276756,B. Yameogo,"CDM, CB, CM",101,1805,57
70935,I. Jones,CM,138,114162,51
80719,Gorka Carrera,ST,45,110711,60
275027,G. Diouf,"CB, LB",136,110724,66
74583,Marc Domènech,"ST, LM, LW",45,453,62
70746,T. Krouma,"CB, CDM, CM",186,113300,61
74608,Iker Martínez,"RB, RM",45,459,62
73102,L. Gillion,"LM, RM, LW",198,131739,58
276122,A. Pašić,CB,4,110720,65
243869,R. Crichlow,CB,14,135,61
243117,Xie Weijun,"ST, CB, RM",155,111774,60
75951,E. Korkut,"CM, CAM, LM",48,110697,57
248498,K. Al Ghannam,"LM, RM, LW",183,112096,60
79034,J. Moalem,"CAM, CM, RM",13,819,56
79822,K. Wong-A-Soij,"LM, LW",34,645,58
200404,S. Walsh,ST,25,1571,56
76758,N. Glossoa,"CB, RB",18,110321,60
248296,S. Fernandes,"RB, RM",159,113298,59
73200,S. Cella,CB,27,111433,65
271106,D. Padelford,"CB, LB, LM",95,113018,62
73258,L. Eide,CM,36,1463,57
73261,Z. Asare,"RB, LB, RM",14,112222,59
71729,B. Kurtulus,CB,46,321,63
251456,S. Voet,"CB, LB",7,33,66
208965,A. Asiri,"CB, RB",183,112883,65
78411,J. Blower,CM,14,135,52
279122,D. Acquah,"CAM, CM",7,537,58
77395,S. Ravn,CM,13,822,56
245361,I. Sauter,"CB, LB",47,894,56
77746,T. Carroll,"CAM, CM, RW",14,1801,55
274101,J. Janitzek,"CB, LM, LB, LW",21,492,61
256967,M. Kreuzriegler,CB,4,2015,65
80852,A. Williams,"RB, CDM, RM",50,109,56
76246,H. Ibrahim,ST,133,379,62
269531,Zhong Haoran,"CDM, CM",155,114628,56
78558,G. Isik,"CB, RB, RM",21,112510,63
76784,F. Curtis,"LW, RW, LM",42,86,63
277489,P. Singh,"CAM, RM, CM, ST",159,113040,53
79616,T. Garcia,CM,56,101106,55
78875,T. Al Dhafeeri,"CM, CDM",183,113037,51
75044,I. Vásquez,"LW, CAM, LM",55,15029,63
273976,D. Barrera,"RM, RW",52,112965,61
212347,Kim Young Chan,CB,167,112555,64
79230,P. Cari,"CAM, CM",59,111010,63
79008,J. Budnicki,CB,37,111083,65
80034,H. Özdemir,"ST, CAM",7,110724,58
279474,A. Baallal,"LM, CAM, RM, LW",129,1815,58
78268,I. Visona,ST,52,112689,61
72139,J. Ikanga,ST,18,111273,60
240334,Z. Medley,"CB, LB, LM",14,112260,64
80847,B. Caicedo,"RW, RM",56,236,61
267989,Á. Vaca,"ST, RM",53,131795,56
259561,A. Adhikari,"CDM, CM",159,113301,53
257003,J. Villagra,CB,55,110980,68
259053,C. Devenish,"CB, RB",56,131463,69
71172,M. Opoku,"LW, LM",13,112199,60
271880,N. Jiménez,"ST, RW",61,110989,61
278283,O. Sissoko,ST,18,110321,60
252962,M. Jacquet,CB,58,111008,67
237612,F. Delli Carri,CB,27,111811,69
276270,B. Bauer,LB,21,543,62
79163,M. Willemsen,CB,34,1913,62
71243,A. Rangel,"CB, RB, RM",57,110981,67
74352,B. Pllana,CB,219,111091,64
74622,M. Edwards,"RB, CB, LB",95,112885,55
278146,B. Arthur,CB,14,1925,62
269704,S. Laquidain,"CB, LB, LM",52,111707,63
262554,A. Al Hurabi,"CDM, CM",183,115892,57
278178,T. Scheller,"CB, CM",21,10030,68
80060,F. Tunstall,"CM, CDM",14,110313,51
200408,B. Gibson,CB,14,1806,68
74979,F. Montes,"CM, CDM",55,111328,55
253669,A. Ali,"CB, LB, LM",159,111629,58
79078,J. Oltrogge,"CDM, CM",21,110678,62
198892,N. Mijušković,"CB, RB, RM",15,1569,62
271099,E. Ahui,"RB, CB, CDM, RM",14,1572,60
238354,Ha Chang Rae,CB,167,980,68
77587,A. Trelles,CM,59,114598,55
79381,K. Chrysopoulos,CB,22,278,65
76058,R. Aigbekaen,"ST, LW",21,110329,59
278305,L. Lucchesi,CB,27,111811,65
268074,M. Gianoli,CB,60,115536,66
219694,C. Johansson,CB,46,576,68
278319,L. Marianucci,CB,27,48,68
73012,Teo Quintero,CB,61,100646,65
253499,A. Jadhav,"LW, RM, LM",159,114168,55
78940,W. Bergman,CM,46,702,55
80481,T. Massock,"CDM, CB, CM",18,111276,61
278132,R. Kaabi,"CDM, CM, CB",183,113057,58
222592,Kim Dong Jin,"LB, CB, LM",167,112555,62
237214,L. Abubakar,"CB, RB",117,695,65
77216,J. Arnarsson,"RW, RM",24,702,57
73394,Gabri,"RM, ST, RW",45,110069,58
257717,L. Neilson,"CB, RB",42,79,64
75191,S. Segovia,"CAM, CM",52,110580,57
242362,L. Recalde,CB,52,111713,67
73659,O. Randazzo,"CAM, CM, RM",195,114604,53
80579,P. Reulen,ST,34,1904,58
261358,Y. Sylla,ST,7,110745,63
81414,A. Mané,"RM, LM, RW",136,242,59
74504,F. Russo,ST,27,113147,64
263702,S. Adeniran,ST,95,252,64
200731,C. Piergianni,CB,14,361,68
261677,R. O'Kane,"RM, LM, RW",25,563,58
266552,G. Nyheim,"LM, ST, LW",36,417,57
260159,L. Mouyokolo,CB,18,1805,65
271936,N. El Ouarti,"LB, CDM, CM, LM",21,492,54
276808,M. Sahlouli,CM,183,113037,51
276057,Z. Schreiber,"CDM, CM",195,112224,57
240997,Kike Hermoso,CB,45,111082,64
76909,M. Arguello,"RB, RM",58,101108,59
78711,R. Erdei,CM,39,114546,53
79496,L. Socka,ST,18,1815,61
74126,H. Sidwell,CM,14,112259,52
72874,K. Medina,CB,56,113888,66
74922,K. Dixon,ST,82,110890,59
269747,J. Dirksen,"LB, CB, LM",34,100632,62
79796,C. Kitenge,"RM, RW",18,111376,59
231613,S. McCoulsky,ST,14,112222,59
79815,J. Vega Zambrano,"RW, LW, CAM, RM",21,10030,60
75476,M. Schmitz,"CDM, CM",21,110329,59
250851,F. Alves,CB,13,269,69
72164,L. Middleton,CM,195,111400,51
74009,M. Bangoura,"CDM, CM",118,894,55
255525,J. Larsson,"ST, LM, LW",46,15015,59
78131,M. Baars,"LW, RW, LM",21,110588,59
274228,A. Sasu,"LM, ST, LW",36,112259,57
74559,Matia Barzić,CB,10,15012,64
75086,I. Kabia,"RW, LW, RM",34,127,58
277591,F. Lissah,"CB, RB, RM",14,79,56
228199,H. Narzary,"LM, LW, CM",159,113302,54
78699,R. Palmeș,"RB, CB, RM",39,114546,62
275564,M. Naif,"LM, RM, RB, LW",183,113060,57
80259,Álvaro Choco,"LM, LW",45,15012,59
279174,G. Trindade,"LB, LM",52,112965,60
268431,R. Dejesús,CB,58,110395,66
81317,V. Ocansey,ST,21,159,61
76712,J. Westley,ST,14,180,58
278958,S. Parker,"RB, RM",50,1960,57
80832,J. Gelli,CB,27,111657,65
231634,T. Uskok,CB,195,114604,65
257236,A. Becker,ST,54,110176,63
77527,Alex Marchal,"LW, LM",45,110711,62
261604,C. Harris,"RM, LM, ST, RW",14,694,57
274682,A. Seghetti,ST,27,110912,61
75278,S. Johannesen,"CAM, CM, RW",13,15006,58
72979,R. Rotund,"ST, LW, LM",39,131459,56
279827,M. Frame,"LB, LW, LM",42,77,55
78356,J. Quiñones,"CB, LB, RB",56,114615,63
73765,N. Akoto,"RB, RM",95,15015,58
74544,Sergi Domínguez,CB,45,211,63
255798,J. Sagredo,"CB, RB",53,110968,65
277047,Carlos Eduardo,ST,54,1888,65
78160,Renato Nhaga,"CDM, CM",119,114510,59
264025,Jia Feifan,"CDM, RB, RM",155,131173,53
275304,Ji Shengpan,"LM, RM, LB",155,114628,57
252549,J. Bird,ST,14,113926,56
235916,V. Mantovani,CB,27,111433,68
278759,Iker Almena,"RM, LM, ST, RW",45,263,63
277288,R. Deas,"CB, LB",42,82,65
278056,B. Yavuz,"RB, RM",21,113142,57
77625,O. Achihi,"LM, LW",133,230,55
269635,V. Murria,CB,40,110072,63
269894,N. Al Bishi,"CAM, CM",183,113037,53
264788,S. Narayanan,"ST, RM, CAM",159,113302,55
248408,P. Gozzi,"LB, CB",27,294,64
81518,N. Saviolo,"LW, RW, LM",7,1887,59
256672,R. Staunton,"LB, CB, LM",25,92,59
232102,C. Masterson,CB,25,1802,63
246695,M. Pollock,CB,14,1795,71
264633,E. Sali,"LW, RW, LM",39,695,62
76990,A. Ludwik,CB,195,111395,59
271556,J. O'Sullivan,CM,25,1572,54
210648,A. Hegazi,CB,111,131798,75
263403,M. Al Aqel,"ST, RM, LM",183,112393,55
269855,B. Beganović,ST,8,209,56
255273,M. Pineda,"CB, CDM, CM",95,693,65
81452,J. Delgado,"CDM, CM",59,111010,59
261425,I. Khan,"RM, LM, RW",159,114168,53
80442,J. Okine-Peters,"RW, LW, ST, RM",14,1793,58
74814,J. Merlo,"LW, LM",52,101084,62
262722,H. Bility,CB,195,111395,60
254552,K. Harratt,ST,14,1920,58
264029,Wang Yi,"LB, RB, LM",155,116361,60
271222,M. Mbaye,CB,136,114611,68
279685,J. Lukas,"LB, LM",21,159,57
277899,J. Lomboto,"CB, CDM",18,744,65
71314,D. Job,"RM, RW",133,112199,59
248222,Liu Xinyu,"RM, LM, RW",155,111779,54
76970,I. Seck,"LM, LW, CAM",136,114326,60
191915,Lim Jong Eun,CB,167,980,65
260586,D. Dierckx,CB,7,232,65
262160,W. Faye,"CB, RB",136,132231,66
80674,Dro,"CAM, CM",45,241,59
71722,B. Brantlind,CM,46,319,57
73286,D. Odogu,CB,21,47,65
73291,E. Dao,"ST, LW",129,229,59
209491,T. Meißner,CB,21,583,64
71260,T. Perugini,ST,52,113044,60
71264,M. Benama,"RB, RM",18,115494,60
72306,P. Ouotro,ST,108,1823,60
76409,B. Ede,CB,37,111097,61
76668,T. Varmanen,"RB, RM",46,1870,62
77496,M. Floriani,CB,95,111928,61
74704,M. Al Shaqaq,"LB, LM",183,112390,52
77266,A. Vásquez,"CAM, CM",59,114598,61
80596,Y. Tsunashima,CB,163,230,62
256482,A. Smith,CB,14,1802,62
270319,Park Yong Hui,"RW, LW, RM",167,112558,58
245499,A. Hindi,CB,183,112096,64
72715,S. Malone,CM,25,563,52
78348,N. Gillot,"RB, RM",18,132231,60
72973,F. Kruger,ST,52,113044,62
198178,A. Calisir,"CB, CDM",3,111705,61
274723,K. Toirov,"LW, RW, ST, LM",187,101059,62
79918,J. Schuster,CB,4,191,61
277303,M. Bakrar,ST,97,211,63
244799,Pol Moreno,CB,45,113298,68
263258,A. Trubeha,"ST, CAM",37,112510,61
77153,L. Abreu,"CAM, ST, LM, CM",58,101108,60
237667,A. Al Joui,"LM, RM, LW",183,113057,60
78726,J. Østrem,ST,36,1523,56
268430,O. Mhamdi,"RB, RM",129,110501,61
276638,A. Onyegbule,"CAM, CM",21,896,56
80305,E. Kulasin,"RW, RM",8,110776,58
261055,Park Jin Seong,"LB, LM",167,2055,61
260044,Lautaro,ST,60,114554,65
277980,A. N'Doye,"LB, LM",136,111276,55
271325,A. Pepple,ST,70,1929,57
236267,D. Aimar,CB,57,110986,64
273922,W. Chalá,CB,57,114615,65
271882,S. Otoa,CB,13,110556,63
242500,A. Benga,CB,39,110750,64
73033,M. Svenningsen-Grønn,CM,36,112199,54
75632,Diego Díaz,"CAM, CM",45,456,57
77954,C. Sidibé,"LB, LM",136,100325,60
78722,Rodrigo Rodrigues,"LM, RM, LW",38,1888,58
247962,M. Williamsen,CB,36,113459,63
248482,K. Al Dawsari,"CB, RB, LB",183,131798,59
80323,S. Alio,ST,101,1788,59
211927,Kwon Chang Hoon,"RW, RM, ST",167,1477,59
75485,A. Ahmed,"RB, RM",14,1793,56
80862,S. Nador,CB,144,1744,64
269537,Bao Shengxin,CM,155,112163,52
220901,David Raya,GK,45,1,87
251621,R. Smekens,"CM, CDM",7,681,56
279035,A. Boayar,ST,129,468,61
259083,S. Diarrassouba,"CAM, LM, CM",101,322,57
202014,R. Lopes,CB,104,306,66
77879,N. Cavallo,"LB, LM",95,112828,57
255297,Kim Kang San,"CB, RB, RM",167,2055,63
76613,X. Loke,"RB, LB, RM",198,111766,55
272974,G. Allala,CB,60,110986,65
266833,S. Al Harthi,"LM, LB",183,113060,56
258412,J. Schmied,CB,47,31,68
73600,K. Zoabi,ST,26,744,62
246663,B. Hadžić,"ST, RW, RM",8,114545,59
227549,R. Arias,CB,60,111715,66
74206,F. Taylor,"CAM, LW, CM",42,100805,56
261881,R. Al Bloushi,"ST, LM, RM",183,113037,54
79376,F. Luque-Notaro,ST,29,583,58
274456,W. Davis,"ST, LM, LW",25,1572,58
77130,M. Molina,"RW, RB, RM",82,695,53
75856,T. Turhan,"ST, RW",47,101014,59
251738,M. Chada,ST,159,132681,55
73308,M. Spellman,"LW, RW, LM",14,112254,57
79971,K. Kita,CB,163,110711,62
205159,C. Raglan,CB,14,381,62
262768,M. Schleef,"CB, RB",21,110678,62
267637,L. Gueho,CB,18,58,62
268917,Moxmet Nebijan,"LB, LM",155,111768,56
271004,T. Geris,"LM, LB",4,15040,59
279213,O. Stange,"ST, LM",21,580,62
278201,A. Al Masoud,"LW, LM",183,112390,55
77769,B. Soto,CM,55,111328,56
80846,A. Diakité,"RW, RM",18,294,57
74724,D. Brik,"CDM, CM",27,112494,56
261606,I. Kričak,CB,51,1870,64
273898,J. Anderson,CB,14,106,63
251118,Elsinho,"CB, CDM, CM",54,113297,58
256507,K. Lien,ST,36,1756,62
79102,B. Opoku Labes,ST,21,110685,60
77827,Y. Valencia,"LW, LM",56,101106,61
75033,B. Gibson,"ST, LM, LW",195,111398,59
277289,S. Rubežić,CB,15,111083,68
247601,R. Williams,CB,14,9,61
263733,N. Moro,CB,117,113892,62
226102,C. Dunkley,CB,14,1924,64
79927,D. Naamo,"RB, RM",17,181,61
78412,P. Matejko,CM,14,135,53
275301,T. Sanusi,"LW, RW, LM",14,217,61
275559,A. Al Hotailah,"CAM, LM, CM",183,113060,56
190602,R. Brosco,CB,27,200,69
250780,D. Gugganig,CB,4,15040,66
278946,R. Al Tulayhi,"CAM, CM",183,115892,56
276644,S. Stroscio,"CDM, LM, LB, CM",47,322,56
276393,Y. Çift,"CB, CDM, RB, CM",48,748,66
72894,L. Milani,"LB, LM",27,100634,63
79820,A. Traoré,ST,118,100087,58
277201,S. Al Rouqi,"LM, RM, LW",183,113057,57
78560,D. Biniek,"CAM, RM, LM, CM",37,112510,59
71150,M. Al Qahtani,CM,183,113037,52
79100,D. Donkor,"RW, RM",21,110685,60
77055,B. Acheampong,"RW, RM",117,708,59
204042,M. Perrotta,CB,27,110912,67
261899,Chen Keqiang,"LM, CM, LW",155,111779,53
80143,J. Holder,"ST, RW",47,1713,56
81447,M. Morigi,CM,61,110989,57
270655,S. Vulikić,CB,10,1837,67
81496,R. Harvey,"CDM, CM",14,1935,55
76396,A. Natali,CB,27,1906,60
273526,P. Kikianis,CB,195,111393,63
70273,A. Ouattara,"ST, CAM",101,1750,62
79764,A. Mythou,ST,22,393,61
203161,M. Franke,CB,21,1832,71
275622,Hormigo,"LB, LM",45,110832,64
72871,B. Mustafazada,"CB, CDM, RB",5,113888,66
71604,J. MacIntyre,CM,42,81,55
238263,F. Knudsen,CB,36,919,70
75965,J. Mangondo,ST,18,68,58
76223,O. Oseni,ST,25,1929,57
77528,Luken Beitia,CB,45,110711,64
251895,S. Adewoye,CB,7,634,67
78589,J. Rosa,"RW, RM",56,101100,57
80902,E. N'Tamon,CB,108,379,64
76040,A. Faurand-Tournaire,ST,18,1814,60
277270,J. Zé,"LM, LW, RM",47,896,59
238634,T. Paetow,CB,21,531,66
80190,M. Tresor Doh,"CDM, CM",108,111117,57
253001,A. Al Salem,"CB, LB",183,113060,59
252251,T. Oluwa,"ST, LM, LW",25,1572,57
277345,J. Fitzpatrick,"LM, LW",25,422,57
73086,L. Laurent,CB,18,111659,65
268685,J. Hopkins,"CAM, CM, CDM",95,688,58
80021,Naves,CB,54,717,67
260514,Ó. Baldomar,"RB, CB, CDM, RM",53,112667,64
244135,A. Radovanović,CB,51,244,69
77502,N. Rodríguez,"RW, CAM, LW, RM",56,112606,56
71158,A. Lohake,"CDM, CM",46,111705,55
237316,B. Cooper,CB,50,113926,62
253967,Sun Xuelong,"CM, LB",155,131531,50
238880,J. Pestaña,"CB, CDM",56,101099,71
271394,J. Escartin,CB,18,111273,63
78122,H. Tustin,"CM, CAM",14,1936,52
77629,M. Ahamada,"RB, CB, RM",214,111273,58
265573,C. Tripp,"CB, RB, CM, RM",50,1798,54
278636,C. O'Sullivan,"CAM, RM, CM",25,422,59
234861,R. Ziegele,CB,21,543,64
236914,Álex Martín,CB,45,1867,64
205186,P. Gazzaniga,GK,52,110062,79
80779,L. Ngangué,"LB, LM",18,1530,58
80801,Jaime Sánchez-Rubio,"RB, LB, RM",45,244,58
70831,D. Paraschiv,CM,39,110078,53
79795,E. Mpembele Boula,"LM, LW",18,111376,59
275130,N. Elphege,ST,18,1805,62
80066,S. Keita,"LM, LW",18,111376,58
268483,P. Judd,ST,95,111928,63
235729,D. Bates,CB,42,232,69
268498,L. Willen,"CB, LB",7,15005,63
265694,C. Sze,"ST, CAM",14,1917,58
80637,Landerson,"RW, LW, RM",54,1900,59
266502,Z. Lovelace,"ST, RM",14,97,58
77075,I. Camara,"RW, RM",108,1463,59
73255,A. Kujundžić,"CAM, CM",46,112126,59
234813,R. Pankov,CB,51,1871,68
77632,J. Achetoni,"CDM, CM",52,111707,55
279117,A. Dorrington,CB,14,77,61
238413,A. Di Nardo,ST,27,200,61
278352,G. Stabile,CB,27,112124,65
235600,B. Al Mutairi,"LB, LM",183,112883,58
247376,A. Jenssen,CB,36,418,65
260439,J. Stevens,"ST, LM",14,1920,58
77656,A. Ayhuana,"CM, RB",53,110968,53
80484,Rafael Mosquera,"LW, LM, LB",87,689,54
79498,C. Makutungu,"LB, LM",110,115494,59
256396,S. Kvile,CB,36,2041,65
74645,O. Diop,"RM, RW",136,1815,63
258470,R. Ponti,"LM, LW",18,111659,58
73133,N. Kolbe,CB,21,166,67
238254,Lee Sang Yong,CB,167,112555,53
231093,J. Patiño,CB,58,111329,67
273079,J. Ludueña,CB,52,111716,64
259518,B. Roco,CB,55,110977,65
278743,F. Sartori,ST,52,111020,64
277214,J. Schingtienne,CB,7,205,67
198624,J. Shaughnessy,CB,25,111398,65
77536,T. Al Shubili,"CDM, CM",183,113037,53
277985,M. Diarra,"ST, RW, RM",126,15040,63
74485,J. Ekhator,ST,27,110556,61
72190,L. Järeteg,"LM, LW",46,433,56
79112,H. Burke,CB,14,1803,61
70669,G. Chiaverano,"RM, ST, RW",52,110396,58
